idioma,texto_entidade,tipo_entidade,contexto
pt,União Europeia,ORG,"O debate foi realizado no âmbito do projeto enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o empoderamento das mulheres e raparigas do Programa de Apoio aos atores não estatais (PAANE), que conta com apoio da União Europeia."
pt,Junho,PER,O debate decorreu no dia 07 de Junho do presente.
pt,Conflito,LOC,Conflito agudiza tabu sobre aborto em Cabo Delgado.
pt,Cabo Delgado,LOC,Conflito agudiza tabu sobre aborto em Cabo Delgado.
pt,Cabo Delgado,LOC,"Abordar o assunto do aborto (seguro) com as mulheres e raparigas na província de Cabo Delgado se tornou mais difícil ainda, devido ao conflito e tabus religiosos, contou Augusta Iaquite, ativista da A Associação Moçambicana das Mulheres de Carreira Jurídica (AMMCJ)."
pt,Augusta Iaquite,PER,"Abordar o assunto do aborto (seguro) com as mulheres e raparigas na província de Cabo Delgado se tornou mais difícil ainda, devido ao conflito e tabus religiosos, contou Augusta Iaquite, ativista da A Associação Moçambicana das Mulheres de Carreira Jurídica (AMMCJ)."
pt,AMMCJ,ORG,"Abordar o assunto do aborto (seguro) com as mulheres e raparigas na província de Cabo Delgado se tornou mais difícil ainda, devido ao conflito e tabus religiosos, contou Augusta Iaquite, ativista da A Associação Moçambicana das Mulheres de Carreira Jurídica (AMMCJ)."
pt,Augusta Iaquite,PER,"Trazer o tema aborto é um pouco difícil, disse Augusta Iaquite."
pt,Augusta Iaquite,PER,"Augusta Iaquite falava com os membros do Fórum Mulher alusivo ao Dia Internacional para Acção do Aborto Seguro, que se assinalou a 28 de Setembro."
pt,Fórum Mulher,ORG,"Augusta Iaquite falava com os membros do Fórum Mulher alusivo ao Dia Internacional para Acção do Aborto Seguro, que se assinalou a 28 de Setembro."
pt,Dia Internacional para Acção do Aborto Seguro,ORG,"Augusta Iaquite falava com os membros do Fórum Mulher alusivo ao Dia Internacional para Acção do Aborto Seguro, que se assinalou a 28 de Setembro."
pt,Augusta,PER,Augusta optou por falar com os líderes comunitários de que as mulheres têm sim direito de decidir pelo seu corpo.
pt,Associação Moçambicana das Mulheres de Carreira Jurídica,ORG,A Associação Moçambicana das Mulheres de Carreira Jurídica  trabalha no âmbito do projeto enriquecendo a participação activa da sociedade civil para promoção da Igualdade de Género e o empoderamento das mulheres e raparigas  do Programa de Apoio aos Atores Não Estatais (PAANE).
pt,Igualdade de Género,ORG,A Associação Moçambicana das Mulheres de Carreira Jurídica  trabalha no âmbito do projeto enriquecendo a participação activa da sociedade civil para promoção da Igualdade de Género e o empoderamento das mulheres e raparigas  do Programa de Apoio aos Atores Não Estatais (PAANE).
pt,Programa de Apoio,ORG,A Associação Moçambicana das Mulheres de Carreira Jurídica  trabalha no âmbito do projeto enriquecendo a participação activa da sociedade civil para promoção da Igualdade de Género e o empoderamento das mulheres e raparigas  do Programa de Apoio aos Atores Não Estatais (PAANE).
pt,PAANE,ORG,A Associação Moçambicana das Mulheres de Carreira Jurídica  trabalha no âmbito do projeto enriquecendo a participação activa da sociedade civil para promoção da Igualdade de Género e o empoderamento das mulheres e raparigas  do Programa de Apoio aos Atores Não Estatais (PAANE).
pt,afugentando_as,PER,"As funcionárias das unidades sanitárias exigem valores financeiros às mulheres que decidem optar pelo aborto seguro, o que acaba afugentando_as, explicou."
pt,Fórum Mulher,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,WLSA Moçambique,PER,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,ROSC,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,AMMCJ,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,FOFEN,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,Associação de Mulheres Paralegais de Tete,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,AMPT,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,Sofala,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,SOPROC,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,Centro Informazione,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,Educazione Allo Sviluppo ONLUS,PER,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,CIES,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,União Europeia,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,Moçambique,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelo Fórum Mulher, WLSA Moçambique, ROSC, AMMCJ, FAFI, FOFEN, Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II"
pt,Ineficácia,PER,Ineficácia da justiça abre espaço para perpetuar violência no distrito de Massinga.
pt,Massinga,LOC,Ineficácia da justiça abre espaço para perpetuar violência no distrito de Massinga.
pt,Massinga,LOC,"A ineficácia do sistema de justiça  no distrito de Massinga abre espaço para perpetuar a violência baseada no gênero, e faz com que a consciencialização da mulher e rapariga não tenha efeitos desejados, denuncia a ativista Nelca Velasco."
pt,Nelca Velasco,PER,"A ineficácia do sistema de justiça  no distrito de Massinga abre espaço para perpetuar a violência baseada no gênero, e faz com que a consciencialização da mulher e rapariga não tenha efeitos desejados, denuncia a ativista Nelca Velasco."
pt,Procuradoria,LOC,"Vimos o agressor, contactamos a Procuradoria, Polícia e reportamos que estávamos a vê_lo no lugar X. E eles responderam positivamente: vamos mandar alguém para aí ."
pt,Polícia,ORG,"Vimos o agressor, contactamos a Procuradoria, Polícia e reportamos que estávamos a vê_lo no lugar X. E eles responderam positivamente: vamos mandar alguém para aí ."
pt,X.,LOC,"Vimos o agressor, contactamos a Procuradoria, Polícia e reportamos que estávamos a vê_lo no lugar X. E eles responderam positivamente: vamos mandar alguém para aí ."
pt,Nelca Velasco,PER,"Mas chegados ao local, vimos o agente da polícia a alertar o agressor para que fugisse, disse Nelca Velasco, activista do Fórum das Associações Femininas de Inhambane (FAFI)."
pt,Fórum das Associações Femininas de Inhambane,ORG,"Mas chegados ao local, vimos o agente da polícia a alertar o agressor para que fugisse, disse Nelca Velasco, activista do Fórum das Associações Femininas de Inhambane (FAFI)."
pt,FAFI,LOC,"Mas chegados ao local, vimos o agente da polícia a alertar o agressor para que fugisse, disse Nelca Velasco, activista do Fórum das Associações Femininas de Inhambane (FAFI)."
pt,Internacional,ORG,"A ativista falava virtualmente a 11 de Outubro, data em que se assinala o dia Internacional da Rapariga a partir do distrito de Massinga, na província de Inhambane, sul do país."
pt,Rapariga,ORG,"A ativista falava virtualmente a 11 de Outubro, data em que se assinala o dia Internacional da Rapariga a partir do distrito de Massinga, na província de Inhambane, sul do país."
pt,Massinga,LOC,"A ativista falava virtualmente a 11 de Outubro, data em que se assinala o dia Internacional da Rapariga a partir do distrito de Massinga, na província de Inhambane, sul do país."
pt,Inhambane,LOC,"A ativista falava virtualmente a 11 de Outubro, data em que se assinala o dia Internacional da Rapariga a partir do distrito de Massinga, na província de Inhambane, sul do país."
pt,Nelca,LOC,"Nelca conta que não conseguiu ouvir o que o agente da polícia disse ao agressor, mas sabe que o primeiro informou aos seus superiores que não o localizou."
pt,Pan_africana,PER,"Celebração do dia da mulher Pan_africana O Fórum das Associações Femininas de Inhambane (FAFI) participou na celebração do dia da mulher Pan_Africana, que se assinalou a 31 de Julho."
pt,Fórum das Associações Femininas de Inhambane,ORG,"Celebração do dia da mulher Pan_africana O Fórum das Associações Femininas de Inhambane (FAFI) participou na celebração do dia da mulher Pan_Africana, que se assinalou a 31 de Julho."
pt,FAFI,LOC,"Celebração do dia da mulher Pan_africana O Fórum das Associações Femininas de Inhambane (FAFI) participou na celebração do dia da mulher Pan_Africana, que se assinalou a 31 de Julho."
pt,Julho,LOC,"Celebração do dia da mulher Pan_africana O Fórum das Associações Femininas de Inhambane (FAFI) participou na celebração do dia da mulher Pan_Africana, que se assinalou a 31 de Julho."
pt,FAFI,LOC,"Para assinalar a data, a FAFI e seus parceiros do Governo da província de Inhambane realizaram diversas atividades, nomeadamente feira de artigos artesanais, exibição de peças teatrais, bem como um debate."
pt,Governo,LOC,"Para assinalar a data, a FAFI e seus parceiros do Governo da província de Inhambane realizaram diversas atividades, nomeadamente feira de artigos artesanais, exibição de peças teatrais, bem como um debate."
pt,Inhambane,LOC,"Para assinalar a data, a FAFI e seus parceiros do Governo da província de Inhambane realizaram diversas atividades, nomeadamente feira de artigos artesanais, exibição de peças teatrais, bem como um debate."
pt,Agosto,PER,"A peça teatral apresentada pelo grupo teatral 12 de Agosto retrata o ciclo de violência que as mulheres passaram nos tempos passados, com enfoque a Dar_Es_Salaam na Tanzânia."
pt,Dar_Es_Salaam,LOC,"A peça teatral apresentada pelo grupo teatral 12 de Agosto retrata o ciclo de violência que as mulheres passaram nos tempos passados, com enfoque a Dar_Es_Salaam na Tanzânia."
pt,Tanzânia,LOC,"A peça teatral apresentada pelo grupo teatral 12 de Agosto retrata o ciclo de violência que as mulheres passaram nos tempos passados, com enfoque a Dar_Es_Salaam na Tanzânia."
pt,Maria Namburete,PER,"O debate foi dirigido pela representante da direcção provincial de gênero, Maria Namburete, e pela representante do FAFI, Joana Angalaze."
pt,FAFI,ORG,"O debate foi dirigido pela representante da direcção provincial de gênero, Maria Namburete, e pela representante do FAFI, Joana Angalaze."
pt,Joana Angalaze,PER,"O debate foi dirigido pela representante da direcção provincial de gênero, Maria Namburete, e pela representante do FAFI, Joana Angalaze."
pt,Raquel Uiliamo,PER,"Por fim, a empreendedora Raquel Uiliamo, partilhou sua experiência de sucesso e motivou os participantes a persistirem nos seus empreendimentos para diminuir o nível de dependência financeira por parte dos parceiros, e assim baixar o índice de violência doméstica."
pt,Programa,ORG,A atividade foi realizada no âmbito do projeto enriquecendo a participação ativa da sociedade civil para promoção da igualdade de gênero no  empoderamento das mulheres e raparigas do Programa de apoio aos atores não estatais (PAANE).
