id,country,texto,hashtags,doc_origin,source,date,manual_theme,url,notes,idioma
Chile_0053,Chile,"Como #MujeresBacanas nos sumamos a esta tremenda campaña que busca generar conciencia sobre salud mental de adolescentes post pandemia, invitando a las jóvenes a crear redes y espacios de confianza. - - - Muchas veces opinamos sobre el cuerpo de las demás, y los demás opinan sobre nuestro cuerpo. Cuidemos lo que decimos de los otros. Ayúdanos a crear adolescencias femeninas más felices y sanas, y una sociedad más acogedora en la que se erradique la discriminación y los estereotipos, difundiendo esta campaña. Esta es una campaña de Pulso Austral @pulso_austral, en el marco del concurso Chile Compromiso de Todos y Todas, Segundo Semestre 2021, del Ministerio de Desarrollo Social, que busca promover en niñas y adolescentes la salud mental y equidad de género. #saludmental #adolescencias #bienestar #comundiad #feminismo #mujeres #estereotiposdegenero #equidaddegenero #redescomunitarias","['#feminismo', '53', '#adolescencias', '#MujeresBacanas', '#mujeres', '#equidaddegenero', '#redescomunitarias', '#estereotiposdegenero', '#bienestar', 'Chile', 'Legenda', '#comundiad', '#saludmental']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0054,Chile,"Hoy conmemoramos el día internacional de la eliminación de la violencia contra la mujer, fecha que busca concientizar y sensibilizar para dar un alto a los diferentes tipos de violencias a las que se enfrentan niñas y mujeres. Aquí te contamos sobre la importancia de este día, la necesidad de erradicar este fenómeno para salvaguardar los derechos humanos y el origen de esta fecha reivindicativa. #mujeresbacanas #violenciadegénero #derechoshumanos","['#mujeresbacanas', '#derechoshumanos', '#violenciadegénero', '54', 'Chile', 'Legenda']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0055,Chile,"¿Cómo es el Chile que queremos y cómo lo logramos? Somos una comunidad, donde ustedes nos comparten sus inspiraciones y pasiones. Por lo mismo hoy queremos usar este espacio para mirar lo que sucede en nuestro país y que dialoguemos. La invitación es a comentar, conversar, reflexionar.","['Chile', 'Legenda', '55']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0056,Chile,"#mujeresbacanaschilenas hay de todas las edades y Julieta Martínez es una de ellas. A los 15 años creó la plataforma Tremendas para conectar a quienes están buscando de manera activa mejorar el mundo; la idea es visibilizar y unir a “jóvenes que usan sus talentos para apoyar causas de impacto social”. Este año participó en el Foro Generación Igualdad de la ONU en París. La invitamos a ser parte de nuestro aniversario y esto respondió. -¿Qué significa para ti ser bacana? “Es una mujer que lucha por las causas que la movilizan y apasionan, pero de una forma que trascienda en otras. Es compañera ante todo. Cree y crea sentido de comunidad y hace historia con una fuerza sorora y colectiva”. -¿Cuál ha sido para ti el gran hito o avance de las mujeres en los últimos cinco años? “La manifestación profunda y sin fronteras del feminismo. Una lucha transversal, diversa, intergeneracional, interracial e inclusiva. Ya no sólo se trata de derechos y oportunidades, sino de un cambio sistémico en las desigualdades estructurales normalizadas en nuestra sociedad actual”. -Un consejo de otra bacana que te haya potenciado y motivado en la vida. “Si quieres generar cambios, ve a buscarlos. Recuerda Julieta que en esta lucha no estás sola”. #cincoañosmujeresbacanas #aniversariobacanas #5añosmujeresbacanas @tremendascl @julietamartinezo","['56', '#aniversariobacanas', '#cincoañosmujeresbacanas', '#5añosmujeresbacanas', '#mujeresbacanaschilenas', 'Chile', 'Legenda']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0057,Chile,"Cuando los padres de esta afgana le dijeron, a los 16 años, que debía casarse para que ellos consiguieran dinero, Sonita Alizadeh decidió levantar la voz. Como tantas menores de edad que han crecido bajo el régimen talibán, el matrimonio forzado es una realidad más de la vida. Pero Sonita, que había estudiado música y artes en una organización sin fines de lucro cuando su familia huyó de Afganistán a Irán, hizo un video donde rapeaba sobre no querer ser entregada a un hombre que no conocía. El video se volvió viral, su familia no la casó, y hoy Sonita estudia en Estados Unidos, buscando ser una vocera en contra del matrimonio infantil. #citasmujeresbacanas","['Chile', 'Legenda', '#citasmujeresbacanas', '57']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0058,Chile,"La abogada tanzana Rebeca Gyumi fundó Msichana Initiative, ONG que tiene como objetivo empoderar a las niñas de su país a través de la educación para que aspiren a ser más que esposas y madres. Con su activismo logró derogar la ley que permitía que las niñas se casaran a los 14 años con una orden judicial y a los 15 con el consentimiento de su madre y padre. Antes del falló histórico que anuló la Ley de Matrimonio que permitía que niñas se casaran, en Tanzania cada año casaban a 12 millones de niñas antes de los 18 años, 23 chicas por minuto. La práctica de casarlas de pequeñas es legal en más de 90 países, lo que las vuelve más vulnerables a sufrir violencia, pobreza y falta de educación. En su infancia vio cómo algunas de sus compañeras dejaban la escuela al casarse y embarazarse. A los 20 años se dio cuenta que esta era una realidad nacional. Recién supo sobre la Ley de Matrimonio de 1971 cuando ingresó a la universidad a estudiar derecho. En 2016, luego de ejercer como abogada algunos años, Rebeca junto a sus colegas decidieron presentar una petición contra la Ley de matrimonio. Recopilaron informes para demostrar que el matrimonio infantil para las niñas era un problema en todo el país y por qué debía detenerse. Desafió el sistema legal en su país Tanzania y ganó un falló histórico: elevar la edad para contraer matrimonio a 18 años. A pesar de recibir algunas críticas por socavar las creencias culturales y religiosas, la mayoría de sus connacionales apoyaron su lucha para acabar con el matrimonio infantil. El Tribunal Superior de Tanzania dictaminó que el matrimonio de menores de edad era inconstitucional, aunque el año pasado un grupo apeló. Dijeron que el matrimonio infantil protegía a las niñas de quedar embarazadas antes de casarse. Fue nombrada Mujer del año 2016 por la revista New Africa. Ganadora del Premio Global Goal de UNICEF y el Premio de Derechos Humanos de la ONU -por su lucha por los derechos de las niñas tanzanas-, en 2020 la incluyeron en la lista de las 100 mujeres de la BBC. #mujeresbacanas #rebecagyumi","['#mujeresbacanas', '58', 'Chile', 'Legenda', '#rebecagyumi']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0059,Chile,"#CitasMujeresBacanas Margaret Sanger fue una enfermera y feminista que luchó toda su vida por el control de la natalidad, instaurando incluso el término como tal. Sanger consideraba que la verdadera igualdad de la mujer exigía una maternidad libre; que cada mujer pudiera decidir si deseaba tener hijos, cuándo y cuántos.","['Chile', 'Legenda', '59', '#CitasMujeresBacanas']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0060,Chile,"Anna Jarvis es quien instauró la celebración del día de la madre como tradición. Ella nunca fue madre pero quiso homenajear a la suya, aunque años después protestó fuertemente por el giro comercial que tomó la fecha. La historia comienza con Ann Reeves Jarvis una mujer que durante la guerra civil de EE.UU creó unos grupos de trabajos en el estado de West Virginia con mujeres que se dedicaron a cuidar a los soldados y que reclamaban un mejor sistema de salud pública. Reeves solía decir que debía existir un día de reconocimiento para las madres trabajadoras y el servicio que éstas prestan a la humanidad. Dos años después de su muerte, su hija, Anna Jarvis, determinó lograría crear un día especial en memoria a su madre. En 1907 empezó una campaña a favor de lo que llamó ""Día de las Madres"", y durante años envió cartas a congresistas, gobernadores, celebridades y personajes importantes, sin lograr mucha atención. Para 1911 consiguió que todos los estados de la Unión reconocieron el día festivo y, tres años después, se adoptó oficialmente que el segundo domingo de mayo se conmemoraría con un día feriado un homenaje a las madres. En la medida en que la celebración del día de la madre se fue masificando y tomando una connotación cada vez más comercial, sobre todo para los vendedores de flores y tarjetas, a Jarvis le empezó a molestar y comenzó entonces una campaña para boicotear esta celebración que estaba desviándose de la intención inicial. Incluso Jarvis llegó a ser arrestada por realizar protestas “ruidosas” contra las florerías, que aumentaban sus precios en mayo y amenazó además con demandar a muchas empresas que lucraban con la celebración. También se pronunció contra las tarjetas que venían con textos pre-impresos: “Una tarjeta impresa no significa más que se es demasiado indolente para escribirle de puño y letra a la mujer que ha hecho por uno más que nadie en el mundo”. Ella y su hermana Ellsinore, usaron su herencia para hacer campaña en contra de las celebraciones comerciales del día de la madre. ""Jarvis consideraba que el Día de la Madre era su 'propiedad intelectual y legal', y no parte del dominio público"", asegura la escritora Katharine Lane Antolini.","['Chile', 'Legenda', '60']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0061,Chile,"¿Pueden los monumentos ser machistas?🔍 🗣️La falta de representación femenina en los monumentos, y en el espacio público, sí representa una brecha de género. En el día internacional de los monumentos recordamos la importancia de la representación y la visibilización de las mujeres para crear memoria, identidad y pertenencia en nuestra historia🗣️ ¡Por más mujeres monumentales! 📣💜 #mujeresbacanas #diainternacionaldelosmonumentosysitios","['#mujeresbacanas', '#diainternacionaldelosmonumentosysitios', '61', 'Chile', 'Legenda']",CHILE.docx,DOCX Original,,,,,Espanhol
Chile_0062,Chile,"La adolescente guatemalteca Mayra Lineth luchó contra las tradiciones de su pueblo; exigió la emancipación de su madre y padre para seguir estudiando y evitar un matrimonio con una persona que no conocía. Su familia no podía pagar ni la escuela y siguiendo las costumbres de su aldea China Cadenas, en 2016 su padre decidió casarla con un hombre siete años mayor que ella por dinero. Mayra tenía 10. Ella no quería un matrimonio por conveniencia sino que deseaba aprender. Después de la segunda vez que fueron por ella, tomó cartas en el asunto. La ONG Fundaeco, que tenía un programa de educación de niñas en su comunidad, determinó ayudarla con su demanda para independizarse y llevar su causa ante un juez. Karen DuBois, directora del programa de la organización dedicado a las niñas, conocía de cerca su caso. En 2017, un juzgado de primera instancia de la niñez dictó la sentencia de que no podían obligarla a casarse. Ella debía continuar con sus estudios, recibir atención psicológica y sus padres tendrían que asistir a una escuela para adultos. El magistrado consideró que estaban vulnerando sus derechos, por lo que otorgó su custodia a su abuelo paterno. Mayra se había salvado. Aunque fue criticada y ofendida por su colectivo, su madre la apoyó. Era la primera persona de China Cadenas en terminar el colegio e ingresar a la educación superior. Ni siquiera dominaba completamente el español. Ingresó a Ingeniería Forestal en la universidad privada de Petén. Fundaeco la acompañó en el proceso para gestionar su beca y su permanencia en la región. Pese a la situación judicial vivida, la relación con sus parientes no se quebró. Es la mejor de la institución en Matemáticas, Física, y aspira a convertirse en protectora de la naturaleza; ayudar a otras niñas para que no tengan que dejar el colegio por falta de recursos. #mujeresbacanas","['#mujeresbacanas', 'Chile', 'Legenda', '62']",CHILE.docx,DOCX Original,,,,,Espanhol
