id;country;text;hashtags;doc_origin;source;date;manual_theme;url;notes
Brasil_0097;Brasil;A psicóloga e escritora Núbia Lima trouxe em seu perfil uma provocação importante: por que o auge da beleza de uma mulher, em tese, é quando ela se parece com uma criança. A cultura patriarcal é, lamentavelmente, mais conectada com a pornografia e a pedofilia do que se imagina. Parecer uma mulher madura, segura e independente, nesse cenário, é um turn off aos olhos da sociedade. Nessa esteira, o aquecimento da indústria antievelhecimento não é mera coincidência: pipocam cosméticos e cirurgias que escondem rugas e outras marcas do rosto, que deveriam ser completamente normais, já que o tempo passa para todos nós. Mulher, você não tem que voltar a ser criança. Seu corpo não tem que ser de adolescente, tampouco você precisa fingir ingenuidade e imaturidade. Essa fase já passou. Você é uma mulher adulta que não precisa lutar contra o tempo. Seu auge é agora, escreve Núbia em seu perfil. Arrasta para o lado para conferir essa reflexão.;['legenda_95', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0098;Brasil;Em 1927, o primeiro robô do cinema apareceu no filme Metrópolis. Na visão do diretor Fritz Lang, ele tinha seios de metal e se chamava Maria. Quase 100 anos depois, Alexa da Amazon, Cortana da Microsoft, Siri da Apple e muitas outras não precisam de uma representação física para serem estabelecidas como robôs de assistência a seres humanos, tampouco suas funções as definem como tal, mas sim o fato de que atendem com vozes e nomes femininos, fazendo com que seus usuários se sintam mais confortáveis ao dar ordens. Isso significa que servir ainda é coisa de mulher. Pelo menos para os homens na tecnologia, que são a maioria no desenvolvimento de inteligência e assistência artificiais, a resposta é sim. E é difícil não pensar na forma como esse fenômeno continua influenciando os papéis domésticos ainda atribuídos a mulheres de carne e osso. O único jeito de reverter esse olhar machista, na tecnologia e na vida real, é incentivando mulheres e meninas a se tornarem, também, participantes ativas no mercado da tecnologia. E, de preferência, que esse processo não leve outros 100 anos para render frutos.;['legenda_96', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0099;Brasil;A culpa já sabotou algum momento de prazer que era só seu. Seja no sexo, na hora de comer ou de se cuidar com calma, a liberdade para experimentar o prazer livre de culpa continua longe de ser uma realidade para a maioria das mulheres. Em seu perfil, a fotógrafa Maria Ribeiro, refletiu sobre os impactos desse peso introjetado pelo patriarcado em todas as esferas de deleite que nos dizem respeito. Nos sentimos culpadas por dedicar tempo para nós mesmas, por não estarmos produzindo, não estarmos cuidando da casa, dos filhos, da família, das coisas. Se damos um tempo, agendamos uma massagem ou tiramos um dia de folga, parece que o mundo vai cair, afirma. Arrasta para conferir a reflexão e conta aqui: você tem conseguido separar o prazer da culpa.;['legenda_97', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0100;Brasil;Cozinho profissionalmente desde os 18 anos. Não dá para contar as inúmeras vezes em que enfrentei misoginia e machismo nesses ambientes de trabalho, escreveu a chef Helena Rizzo após ter sido vítima de machismo no ambiente de trabalho. Em sua apresentação como jurada do programa MasterChef exibido nesta semana, o também chef Alex Atala preferiu destacar a beleza da cozinheira ao invés de mencionar suas habilidades profissionais, enquanto outros jurados, homens, foram apresentados a partir do currículo. Helena, por exemplo, é a única brasileira com uma estrela Michelin em seu restaurante. As diversas vezes que me senti incomodada e que o melhor que podia fazer era dar aquele sorrisinho constrangedor com o canto da boca e seguir em frente. Respeitem nosso corre.;['legenda_98', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0101;Brasil;Todo dia é dia de olhar para o tsunami de paranoias que a sociedade impõe às mulheres, respirar fundo e torcer para que a gente siga com coragem e muita, mas muita, paciência. Manter a confiança e a autoestima apesar dos comentários que os outros, e a nossa própria mente, reproduzem é desafiador, mas juntas a gente chega lá.;['legenda_99', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0102;Brasil;Trabalho no limite. E gosto de ter as pessoas no limite também. Tenho consciência de que eu sou pequena, atarracada, mal_humorada. Não tenho cabelo liso, não sou bonita, não tenho nada dessas coisas que as pessoas dizem que são necessárias para fazer sucesso. Tive que ser muito mais homem do que os homens. Acho que isso teria sido desnecessário se não tivesse que enfrentar um monte de babacas. Mas nunca puxei o tapete de ninguém, disse Marlene Mattos, em entrevista à Tpm em 2004. O documentário de Xuxa trouxe a empresária de volta à pauta do dia, por conta de relatos de comportamentos abusivos contra a apresentadora. Há quase 20 anos, Marlene falou sobre sua história de vida, a relação com Xuxa, o abandono familiar, a fama de abusiva, amor e machismo.;['legenda_100', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0103;Brasil;"Uma mulher foi estuprada após ter sido deixada em uma calçada, desacordada, por um motorista de aplicativo na madrugada deste domingo, em Belo Horizonte. Antes do crime, ela ainda sofreu uma sucessão de abandonos: o amigo que estava com ela em uma festa a colocou no carro, passando mal, e mandou mensagem de texto avisando o irmão da vítima que ela estava a caminho; o irmão não respondeu à mensagem e nem aos toques de interfone feitos pelo motorista, que se retirou sem cogitar leva_la a um hospital, por exemplo. Depois de poucos minutos desacordada e sozinha na via pública, ela foi arrastada por um homem e estuprada. As imagens de câmeras de segurança que registraram o ocorrido têm causado indignação pelo descaso em série. Mulheres são ensinadas a cuidar desde cedo, seja da casa, de outras mulheres, dos filhos, dos mais velhos e dos homens. Muitas vezes, o trabalho de cuidado é invisível para todos, exceto para elas mesmas. Em um país com índices assustadores de abandono afetivo e financeiro masculino, violências como essa desapontam e machucam a todas, mas não causam surpresa: mulheres têm mais chances de serem abandonadas pelos seus companheiros em casos de doenças ou detenção, além de, tantas vezes, serem as responsáveis por assumir as responsabilidades e consequências causadas também pelo abandono paterno, sem mencionar o abandono do Estado. Elas não merecem o cuidado. Por ora, parece que nos resta cuidar uma das outras. Como podemos colaborar para a construção de uma cultura onde a mulher também seja protegida coletivamente.";['legenda_101', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0104;Brasil;A cobrança por produtividade, animação e alto desempenho não costuma poupar as mulheres. Cansadas ou não, faça chuva ou faça sol, parece que sempre vai ter alguém, muitas vezes, nós mesmas, nos empurrando para uma produtividade adoecedora. A cientista e produtora de conteúdo Palmira Margarida reflete sobre a importância de não se deixar ser oprimida pela cobrança constante de produtividade e alta performance. Os perigos para a saúde de viver reagindo constantemente não são poucos. Não permita que te convençam que é preciso trabalhar enquanto eles dormem. A única coisa que você ganhará com isso é um burnout. Ou um infarto. E ambas as opções, eu tenho certeza, não são interessantes para você, diz. Arrasta para o lado para conferir essa reflexão e conta aqui: nas brechas de descanso, o que te ajuda a relaxar.;['legenda_102', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0105;Brasil;A sociedade pode até tentar estimular a rivalidade feminina, mas a verdade é que nada é tão poderoso quanto a sororidade. A atriz Anne Hathaway compartilhou, recentemente, como viveu uma experiência incrível ao retornar para o set após a gestação do seu filho, enquanto lidava com inseguranças por estar em um corpo puérpero. Eu estava consciente disso e fui gravar usando meu jeans, dando o meu melhor, até que Sandra Bullock apenas olhou pra mim e disse: Você está bonita, mamãe. Isso já fez com que eu me sentisse maravilhosa. Na ocasião, em 2017, ela estava gravando o longa Oito Mulheres e um Segredo com as estrelas Sandra Bullock, Cate Blanchett e Rihanna. A volta ao trabalho depois de uma gestação é um momento delicado para muitas mães, por diversas questões, como lidar com estar distante do bebê, não ter uma rede de apoio e ainda estar vivendo as mudanças físicas e psicológicas que chegam durante e depois da gravidez. Estar em um ambiente de apoio, aceitação e empoderamento mútuo faz toda a diferença, ainda mais quando vem de outras mulheres que admiramos. Arrasta para o lado para conferir e conta pra gente: você já se sentiu fragilizada e foi acolhida pela força da união entre mulheres.;['legenda_103', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0106;Brasil;Você já se sentiu culpada e incompreendida por priorizar a sua saúde mental. Em um mundo onde as urgências chegam aos montes, seja por meio das notificações intermináveis, das demandas infinitas da casa, dos filhos, trabalho e vida pessoal, conseguir estabelecer prioridades que façam sentido para você, e que não comprometam a sua sanidade, pode ser um baita desafio. Por isso, é tão importante ter uma rotina de cuidados com saúde mental. E ela não precisa ser tão elaborada quanto se imagina por aí. A multi talentosa atriz, autora e neurocientista Mayim Bialik, uma das estrelas da série The Big Bang Theory, compartilhou no seu perfil cinco atitudes, nem sempre vistas como simpáticas, para dar conta de um dia de cada vez. Arrasta para o lado para conferir e conta aqui: quais atitudes do dia a dia te ajudam a manter a sanidade.;['legenda_104', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0107;Brasil;Por que será que é tão difícil entregar reciprocidade quando o assunto é o interesse que outra pessoa demonstra por nós. Isso me fez lembrar de todas as vezes que tentei provar o meu valor para alguém que sabia exatamente quem eu era, mas que não via vantagem nenhuma nisso. Gastei tempo, energia, modifiquei coisas não somente na frente do espelho, mas que estavam dentro de mim, eu mudei. Inteira. Tentei ser tão boa pros interesses dele que, no fim, achei os meus um tanto quanto fracos. Tentava constantemente mostrar o mulherão que eu era, mas, ao mesmo tempo, me diminuía para que ele me aceitasse. Fiz de tudo. Menos ser eu. E não funcionou. Sabe por quê. Porque você não consegue fazer uma pessoa se apaixonar por você dando mais daquilo que ela já não quer, refletiu a escritora e roteirista Caroline Larroque. Caroline é autora do livro de poemas O que me restou, Editora Penalux, 2020, escreve sobre relacionamentos e autoestima a partir das suas vivências. Em seu perfil, a escritora compartilha insalubridades da sua vida amorosa que dialogam com as experiências de muitas de nós. Você já renunciou a partes de você para tentar caber em uma relação que só tinha potencial para oferecer.;['legenda_105', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
Brasil_0108;Brasil;É possível manter a autonomia artística durante a maternidade. A artista taiwanesa Annie Wang retratou a sua vida com o filho, durante quase duas décadas, desde a gravidez até a adolescência do garoto. A série Mother as a Creator surgiu em 2000, quando Annie ingressou no PhD em artes e engravidou, voltando o seu olhar para a relação entre mãe e filho. A maternidade é um processo de longo prazo, uma tecelagem complexa e cheia de camadas. Não dá para expressar tudo isso só pela imagem açucarada e geralmente romantizada de mãe e filho, nem pelo outro extremo, diz. Ao longo da série de 11 autorretratos, a artista criou camadas narrativas sobre as expectativas de gênero das mulheres, explorando a relação entre criatividade, maternidade e cultura. Atualmente, Annie continua produzindo os autorretratos. Arrasta para o lado para conferir o trabalho dela.;['legenda_106', 'bra_cyber'];BRASIL.docx;DOCX Original;;;;
